Index,Tipo,Género literário,Título,Século de publicação,Passo do texto,Nome do Sujeito,Posição,Número,Sexo do Sujeito,Natureza,Dimensão,Anatomia,Órgãos,Qualificativo do Sujeito,Ação,Causas das ações,Causa específica,Quando,Onde,Latitude,Longitude,Cronologia,Como,Intenção,Nome do Com-Quem,Sexo do Com-Quem,Qualificativo do Com-Quem,Nome do Sobre-Quem,Sexo do Sobre-Quem,Qualificativo do Sobre-Quem,Objeto,Valor,Tipo de sobrenatural,PP.,Observações
1419,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,ãtes sefez emteRar muy llomge dally Em outra A badia,Nascião,Ativo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Soterrar,Sociais,Exéquias,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Sagrado,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,373,
1420,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,elRey fez com ele lleuar O escudo,Mordaim,Ativo,Singular,Masculino,Humana,Corpo,Membros,Mãos,Rei,Empunhar,Sociais,Exéquias,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Com o morto,Profano,Não aplicável,Não aplicável,Não aplicável,Nascião,Masculino,Morto,Escudo,Literal,Não aplicável,373,
1421,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,e po serom no sobre ele,Servos de Mordaim,Ativo,Plural,Ambos,Humana,Corpo,Membros,Mãos,Não aplicável,Pôr,Sociais,Exéquias,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Sobre o morto,Profano,Não aplicável,Não aplicável,Não aplicável,Nascião,Masculino,Morto,Escudo,Literal,Não aplicável,373,
1422,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,omde depois muitos bos caualeiros vierão ally perao leuarem,Cavaleiros,Ativo,Plural,Masculino,Humana,Corpo,Membros,Pernas,Bons,Tomar,Sociais,Demanda,Depois,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,373,
1423,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,… perao leuarem,Cavaleiros,Ativo,Plural,Masculino,Humana,Corpo,Membros,Mãos,Bons,Levar,Religiosas,Demanda,Depois,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Escudo,Literal,Não aplicável,373,
1424,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,mas numca homem o deitou a seu collo que se nom {  } mal,Cavaleiros,Ativo,Plural,Masculino,Humana,Corpo,Tronco,Colo,Não aplicável,Tomar,Religiosas,Demanda,Sempre,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Escudo,Literal,Não aplicável,374,
1425,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,hũs moRião l[o]guo no llugar tamto que o deitauão,Cavaleiros,Ativo,Plural,Masculino,Humana,Corpo,Corpo,Corpo (integral),Que se apoderassem do escudo,Morrer,Religiosas,Demanda,Assim que o seguravam,Grã Bretanha,54.1628° N,2.3260° W,V,Logo,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Escudo,Literal,Maravilhoso,374,
1426,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,e outros quã do ho levauão nõ hião muy lomge que nom fosem tolheitos ou por Avemtura ou por Outros Caua lleiros,Cavaleiros,Passivo,Plural,Masculino,Humana,Corpo,Corpo,Corpo (integral),Que se apoderassem do escudo,Ferir,Religiosas,Demanda,Pouco tempo depois de levarem o escudo,Grã Bretanha,54.1628° N,2.3260° W,V,Em aventuras; por outros cavaleiros,Profano,Outros cavaleiros,Masculino,Não aplicável,Outros cavaleiros,Masculino,Não aplicável,Escudo,Literal,Maravilhoso,374,
1427,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,ata que veio galaz. O bom Caualeiro que o lamçou A seu Collo Em paaz,Galaz,Ativo,Singular,Masculino,Humana,Corpo,Membros,Pernas,Bom cavaleiro,Chegar,Religiosas,Demanda,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Escudo,Literal,Não aplicável,374,
1428,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,… que o lamçou A seu Collo Em paaz,Galaz,Ativo,Singular,Masculino,Humana,Corpo,Tronco,Colo,Bom cavaleiro,Abraçar,Religiosas,Demanda,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Pacificamente,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Escudo,Literal,Maravilhoso,374,
1429,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,quamdo çelidones se partio De seu padre,Celidones,Ativo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Despedir,Políticas,Morte,Depois da morte do pai,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Nascião,Masculino,Pai de Celidones,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,374,
1430,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,E se foi ele e seu filho a teRa que elRey mordaim lhe dera,Celidones; Narpos,Ativo,Plural,Masculino,Humana,Corpo,Membros,Pernas,Filho de Celidones,Dirigir,Políticas,Doação,Depois da morte do pai,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,374,
1431,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,… teRa que elRey mordaim lhe dera,Mordaim,Ativo,Singular,Masculino,Humana,Corpo,Membros,Mãos,Rei,Dar,Políticas,Doação,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Celidones,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,374,
1432,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,fez. seu filho narpos Caualeiro,Celidones,Ativo,Singular,Masculino,Humana,Corpo,Membros,Mãos,Não aplicável,Investidura,Políticas,Valor,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Narpos,Masculino,Filho de Celidones,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,374,
1433,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,E viueo doze anos E teue sua terra Em paaz,Celidones,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Cérebro,Não aplicável,Pacificar,Políticas,Governação,Doze anos,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,374,
1434,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,E nom ouue vezinho que ho ousase gerrear,Vizinho,Ativo,Singular,Ambos,Humana,Corpo,Cabeça,Cérebro,Nenhum,Guerrear,Políticas,Respeito,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Negativo,Profano,Celidones,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,374,
1435,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,Eele amava deos e o douydaua mais que vezinho que tyvese deRedor desy,Celidones,Ativo,Singular,Masculino,Humana,Corpo,Tronco,Coração,Não aplicável,Amor divino,Religiosas,Devoção,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Mais do que os seus vizinhos,Sagrado,Deus,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,374,
1436,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,… e o douydaua…,Celidones,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Cérebro,Não aplicável,Duvidar,Religiosas,Devoção,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Mais do que os seus vizinhos,Sagrado,Deus,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,374,
1437,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,E era tam gram esmollador e tão debõamemte dava por deos que por amor dele daria todo ho mumdo se seu fose,Celidones,Ativo,Singular,Masculino,Humana,Corpo,Membros,Mãos,Grande esmolador,Ofertar,Religiosas,Amor a Deus,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,De boa mente,Sagrado,Não aplicável,Não aplicável,Não aplicável,Deus,Masculino,Não aplicável,Não aplicável,Literal,Não aplicável,374,
1438,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,… por amor dele daria todo ho mumdo se seu fose,Celidones,Ativo,Singular,Masculino,Humana,Corpo,Membros,Mãos,Grande esmolador,Dar,Religiosas,Amor a Deus,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Se tal pudesse,Sagrado,Não aplicável,Não aplicável,Não aplicável,Deus,Masculino,Não aplicável,Não aplicável,Simbólico,Não aplicável,374,
1439,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,e Elle sabia das estrellas e destronomya tamto que Era maravilha E por isto podia Conheçer parte de as Cousas que avião de vir,Celidones,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Cérebro,Não aplicável,Saber,Religiosas,Profecia,Não aplicável,Não aplicável,,,V,De modo maravilhoso,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Maravilhoso,374,Associação entre os astros (e o seu estudo) e a adivinhação do futuro
1440,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,… E por isto podia Conheçer parte de as Cousas que avião de vir,Celidones,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Cérebro,Sabedor de Astronomia,Profetizar,Religiosas,Profecia,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Observando as estrelas,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Maravilhoso,374,Associação entre os astros (e o seu estudo) e a adivinhação do futuro
1441,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,hũu dia oulhã do a estrellas vio que na gram bretanha avia devir hua gramde fome,Celidones,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Olhos,Sabedor de Astronomia,Profetizar,Religiosas,Profecia,Um dia,Grã Bretanha,54.1628° N,2.3260° W,V,Observando as estrelas,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Maravilhoso,374,
1442,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,fome tão gramde que muytas Jemtes moRerião,Gentes,Ativo,Plural,Ambos,Humana,Corpo,Corpo,Corpo (integral),Muitas,Morrer,Religiosas,Profecia,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Esfomeadas,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,374,
1443,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,e no outro dia chamou seu mordomo,Celidones,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Boca,Não aplicável,Chamar,Religiosas,Prudência,Dia seguinte,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Mordomo,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,374,
1444,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,e diselhe,Celidones,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Boca,Não aplicável,Dizer,Religiosas,Ordem régia,Dia seguinte,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Mordomo,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,374,
1445,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,tomade todos meus tysouros Omde quer que os A cha[r]des E comprade todos Em pãao,Mordomo,Passivo,Singular,Masculino,Humana,Corpo,Membros,Mãos,Não aplicável,Comprar,Religiosas,Ordem régia,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Celidones,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Tesouros,Literal,Não aplicável,374,
1446,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,... Omde quer que os A cha[r]des…,Mordomo,Passivo,Singular,Masculino,Humana,Corpo,Cabeça,Olhos,Não aplicável,Procurar,Religiosas,Ordem régia,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Celidones,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Tesouros,Literal,Não aplicável,374,
1447,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,… E comprade todos Em pãao,Mordomo,Passivo,Singular,Masculino,Humana,Corpo,Membros,Mãos,Não aplicável,Comprar,Religiosas,Prudência,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Usando os tesouros,Profano,Celidones,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Tesouros; pão,Literal,Não aplicável,374,
1448,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,senhor dise mordo mo,Mordomo,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Boca,Não aplicável,Dizer,Religiosas,Conselho,Dia seguinte,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Celidones,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,374,
1449,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,vos temdes mais pãao A metade do que aveys mister pera este año,Mordomo,Ativo,Singular,Masculino,Humana,Corpo,Membros,Mãos,Não aplicável,Ter,Religiosas,Posse,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Mais do que necessita,Profano,Celidones,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Pão,Literal,Não aplicável,374,
1450,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,he yso nada dise elRey,Celidones,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Boca,Rei,Calar,Religiosas,Necessidade,Dia seguinte,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Mordomo,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,374,
1451,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,fa zede o que vos Diguo que a mim apraz,Celidones,Ativo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Fazer,Religiosas,Ordem régia,Dia seguinte,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,MOrdomo,Masculino,Rei,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,374,
1452,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,… que a mim apraz,Celidones,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Cérebro,Rei,Vontade régia,Religiosas,Ordem régia,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Mordomo,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,374,
1453,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,Elle o fez asy e fez Comprar quamto pão achou llomge e perto,Celidones,Ativo,Singular,Masculino,Humana,Corpo,Membros,Mãos,Não aplicável,Comprar,Religiosas,Ordem régia,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Mordomo,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Pão,Literal,Não aplicável,374,
1454,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,… quamto pão achou llomge e perto,Celidones,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Olhos,Não aplicável,Encontrar,Religiosas,Ordem régia,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Mordomo,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Pão,Literal,Não aplicável,374,
1455,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,e felo bem guardar,Mordomo,Passivo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Obedecer,Religiosas,Ordem régia,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Bem,Profano,Celidones,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Pão,Literal,Não aplicável,374,
1456,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,disto que Ell Rey mã dou fazer,Celidones,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Boca,Rei,Ordenar,Religiosas,Governação,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Não aplicável,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Pão,Literal,Não aplicável,374,
1457,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,disto que Ell Rey mã dou fazer se Rirão muito os da sua Companha,Companheiros do rei,Ativo,Plural,Ambos,Humana,Corpo,Cabeça,Boca,Não aplicável,Rir,Religiosas,Ignorância,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Muito,Profano,Não aplicável,Não aplicável,Não aplicável,Celidones,Masculino,Rei,Não aplicável,Literal,Não aplicável,374,
1458,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,E dezião amtresy Este Rey Cuida mo Rer de fome,Companheiros do rei,Ativo,Plural,Ambos,Humana,Corpo,Cabeça,Boca,Não aplicável,Dizer,Religiosas,Ignorância,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Entre si,Profano,Não aplicável,Não aplicável,Não aplicável,Celidones,Masculino,Rei,Não aplicável,Literal,Não aplicável,374,
1459,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,… Este Rey Cuida mo Rer de fome,Companheiros do rei,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Cérebro,Rei,Temer,Religiosas,Ignorância,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,374,
1460,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,mas depois se tyuerão por sam deus,Companheiros do rei,Ativo,Plural,Ambos,Humana,Corpo,Cabeça,Cérebro,Não aplicável,Reconhecer,Religiosas,Ignorância,Depois,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,374,
1461,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,E a ele por se sudo,Celidones,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Cérebro,Rei,Reconhecer,Religiosas,Inteligência,Depois,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,374,
1462,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,huã tão gram fome que apenas os omes nõ se Comião hũs os outros,Homens,Ativo,Plural,Ambos,Humana,Corpo,Cabeça,Boca,Esfomeados,Comer,Sociais,Carestia,Tempos de fome,Grã Bretanha,54.1628° N,2.3260° W,V,Negativo,Profano,Humanidade,Ambos,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Simbólico,Não aplicável,374,
1463,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,fome asy depãao Como detodas as outras cousas com que oshomes podião guareçer,Homens,Ativo,Plural,Ambos,Humana,Corpo,Corpo,Corpo (integral),Esfomeados,Guarnecer,Sociais,Carestia,Tempos de fome,Grã Bretanha,54.1628° N,2.3260° W,V,Negativo,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Todos os bens; pão,Literal,Não aplicável,374,
1464,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,avia Em samsonha huã tal fome e tal falleçy memto de todos hos beēs do mumdo que bem morreo A metade dos abitadores da teRa,Habitantes de Sansonha,Ativo,Plural,Ambos,Humana,Corpo,Corpo,Corpo (integral),Metade,Morrer,Sociais,Carestia,Tempos de fome,Sansoña,42.0079° N,4.3484° W,V,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,374,
1465,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,E huũ homem lhes dise se vos outros quiserdes yr a um Reino da gram bretanha de que he Rey Çelidones achareis avomdamento depão E de todo bem,Homem,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Boca,Não aplicável,Dizer,Sociais,Carestia,Tempos de fome,Sansoña,42.0079° N,4.3484° W,V,Não aplicável,Profano,Habitantes de Sansonha,Ambos,Não aplicável,Celidones,Masculino,Rei,Não aplicável,Literal,Não aplicável,374,
1466,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,… se vos outros quiserdes yr a um Reino da gram bretanha de que he Rey Çelidones…,Habitantes de Sansonha,Ativo,Plural,Ambos,Humana,Corpo,Membros,Pernas,Não aplicável,Querer ir,Sociais,Carestia,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Habitantes de Sansonha,Ambos,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,374,
1467,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,… achareis avomdamento depão E de todo bem,Habitantes de Sansonha,Ativo,Plural,Ambos,Humana,Corpo,Cabeça,Olhos,Não aplicável,Encontrar,Sociais,Carestia,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Habitantes de Sansonha,Ambos,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Todos os bens; pão,Literal,Não aplicável,374,
1468,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,e eles se a comselharão,Habitantes de Sansonha,Ativo,Plural,Ambos,Humana,Corpo,Cabeça,Boca,Não aplicável,Tomar conselho,Sociais,Carestia,Não aplicável,Sansoña,42.0079° N,4.3484° W,V,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,374,
1469,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,tamto que a Cordaraõ,Habitantes de Sansonha,Ativo,Plural,Ambos,Humana,Corpo,Cabeça,Cérebro,Não aplicável,Concordar,Sociais,Carestia,Não aplicável,Sansoña,42.0079° N,4.3484° W,V,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,374,
1470,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,E diserão que mamdarião Aquele Reino,Habitantes de Sansonha,Ativo,Plural,Ambos,Humana,Corpo,Membros,Pernas,Não aplicável,Enviar,Sociais,Pilhagem,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,374,
1471,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,E por força de homēs E de armas destroiriã a teRa,Habitantes de Sansonha,Ativo,Plural,Ambos,Humana,Corpo,Membros,Mãos,Não aplicável,Destruir,Sociais,Pilhagem,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Militarmente,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Armas,Literal,Não aplicável,374,
1472,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,e trarião a sua ho paão e quamto bem hy achasem,Habitantes de Sansonha,Ativo,Plural,Ambos,Humana,Corpo,Membros,Mãos,Não aplicável,Trazer,Sociais,Pilhagem,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Militarmente,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Todos os bens; pão,Literal,Não aplicável,374,
1473,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,emtão se meterão muy bem aparelhados no mar,Habitantes de Sansonha,Ativo,Plural,Ambos,Humana,Corpo,Corpo,Corpo (integral),Muito bem aparelhados,Navegar,Sociais,Pilhagem,Então,Mar,,,V,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,374-375,
1474,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,e A quela mesma noite olhava çelidones nas estrelas,Celidones,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Olhos,Não aplicável,Olhar,Políticas,Visão profética,Mesma noite,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,375,
1475,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,e vio que vinhão sobre el[e]s,Celidones,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Olhos,Não aplicável,Ver,Políticas,Visão profética,Mesma noite,Grã Bretanha,54.1628° N,2.3260° W,V,Observando as estrelas,Profano,Habitantes de Sansonha,Ambos,Navegando,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Maravilhoso,375,
1476,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,… vinhão sobre el[e]s,Habitantes de Sansonha,Ativo,Plural,Masculino,Humana,Corpo,Membros,Pernas,Não aplicável,Atacar,Sociais,Pilhagem,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Em ataque,Profano,Celidones,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,375,
1477,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,E mamdou por to dos seus caualeiros e toda sua gemte que a terçeiro dia fo sem com ele,Celidones,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Boca,Não aplicável,Convocar,Políticas,Defesa,Não aplicável,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Cavaleiros e gentes de Celidones,Masculino,Todos,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,375,
1478,Textual,Novelas de Cavalaria,Livro de José de Arimateia,XIV,… seus caualeiros e toda sua gemte que a terçeiro dia fo sem com ele Em huũ Castelo omde soube que eles aportarião,Cavaleiros e gentes de Celidones,Passivo,Plural,Ambos,Humana,Corpo,Membros,Pernas,Todos,Acompanhar,Políticas,Defesa,Terceiro dia,Grã Bretanha,54.1628° N,2.3260° W,V,Não aplicável,Profano,Celidones,Masculino,Não aplicável,Celidones,Masculino,Não aplicável,Não aplicável,Literal,Não aplicável,375,
